time,ghi,dni,dhi,temp_air,wind_speed_ms,cloud_cover,poa_global,cell_temperature,panel_efficiency,power_kw
2026-08-22 21:00:00,0.0,0.0,0.0,25.8,2.4444444444444446,99,0.0,25.8,0.21929600000000002,0.0
2026-08-22 22:00:00,0.0,0.0,0.0,25.8,2.6666666666666665,88,0.0,25.8,0.21929600000000002,0.0
2026-08-22 23:00:00,0.0,0.0,0.0,25.5,2.7222222222222223,98,0.0,25.5,0.21956,0.0
2026-08-23 00:00:00,0.0,0.0,0.0,25.2,2.2222222222222223,98,0.0,25.2,0.219824,0.0
2026-08-23 01:00:00,0.0,0.0,0.0,25.4,1.75,100,0.0,25.4,0.21964799999999998,0.0
2026-08-23 02:00:00,0.0,0.0,0.0,25.3,2.305555555555556,92,0.0,25.3,0.21973600000000001,0.0
2026-08-23 03:00:00,0.0,0.0,0.0,25.0,2.4166666666666665,66,0.0,25.0,0.22,0.0
2026-08-23 04:00:00,0.0,0.0,0.0,25.2,2.138888888888889,48,0.0,25.2,0.219824,0.0
2026-08-23 05:00:00,0.0,0.0,0.0,25.1,2.2222222222222223,46,0.0,25.1,0.21991200000000002,0.0
2026-08-23 06:00:00,0.0,0.0,0.0,24.8,2.138888888888889,77,0.0,24.8,0.22017599999999998,0.0
2026-08-23 07:00:00,46.0,70.4,35.0,25.6,2.1944444444444446,93,102.9847479438468,28.39327072967852,0.2170139217578829,8.447968884300597
2026-08-23 08:00:00,159.0,132.0,109.0,27.0,3.0277777777777777,92,232.84193892721598,32.97509714077409,0.21298191451611878,18.745444090433466
2026-08-23 09:00:00,263.0,145.0,177.0,27.3,3.5833333333333335,78,299.3659429073811,34.70534636090348,0.21145929520240495,23.928802869433724
2026-08-23 10:00:00,423.0,219.2,254.0,27.3,3.861111111111111,66,407.5208254445557,37.19811229438657,0.2092656611809398,32.235883463066465
2026-08-23 11:00:00,622.0,390.6,270.0,28.3,3.888888888888889,73,471.68752839585875,39.735733826651064,0.20703255423254707,36.913466697697196
2026-08-23 12:00:00,657.0,388.0,279.0,28.6,4.0,64,389.52879740407525,37.975178910132186,0.20858184255908366,30.71198376251435
2026-08-23 13:00:00,866.0,628.3,247.0,29.1,4.416666666666667,45,273.30834747930817,35.50082829075097,0.21075927110413914,21.773657342335163
2026-08-23 14:00:00,760.0,472.5,319.0,29.1,4.388888888888889,38,315.11017404069105,36.49323808852908,0.2098859504820944,24.999860989571065
2026-08-23 15:00:00,598.0,372.1,292.0,28.7,4.5,37,287.703099230996,35.401347320768394,0.21084681435772382,22.929964578498453
2026-08-23 16:00:00,513.0,539.8,157.0,28.6,4.527777777777778,27,156.13308142379742,32.2301483732636,0.21363746943152803,12.608521282952331
2026-08-23 17:00:00,328.0,425.3,134.0,28.0,4.361111111111111,36,132.43200814043362,31.11282300518147,0.2146207157554403,10.743762598139403
2026-08-23 18:00:00,125.0,238.9,71.0,27.4,3.5833333333333335,60,69.80139083811993,29.126660924115185,0.21636853838677864,5.7088678171171345
2026-08-23 19:00:00,8.0,13.0,7.0,26.6,2.611111111111111,48,6.84923155196477,26.78068929234712,0.21843299342273453,0.5655251009045383
2026-08-23 20:00:00,0.0,0.0,0.0,26.4,2.25,58,0.0,26.4,0.218768,0.0
2026-08-23 21:00:00,0.0,0.0,0.0,25.9,2.8055555555555554,61,0.0,25.9,0.219208,0.0
2026-08-23 22:00:00,0.0,0.0,0.0,25.7,2.638888888888889,74,0.0,25.7,0.219384,0.0
2026-08-23 23:00:00,0.0,0.0,0.0,25.8,2.5833333333333335,89,0.0,25.8,0.21929600000000002,0.0
2026-08-24 00:00:00,0.0,0.0,0.0,26.1,2.75,97,0.0,26.1,0.219032,0.0
2026-08-24 01:00:00,0.0,0.0,0.0,26.0,2.388888888888889,95,0.0,26.0,0.21912,0.0
2026-08-24 02:00:00,0.0,0.0,0.0,25.9,2.75,88,0.0,25.9,0.219208,0.0
2026-08-24 03:00:00,0.0,0.0,0.0,25.6,2.638888888888889,88,0.0,25.6,0.219472,0.0
2026-08-24 04:00:00,0.0,0.0,0.0,25.4,2.7777777777777777,84,0.0,25.4,0.21964799999999998,0.0
2026-08-24 05:00:00,0.0,0.0,0.0,25.4,2.611111111111111,81,0.0,25.4,0.21964799999999998,0.0
2026-08-24 06:00:00,0.0,0.0,0.0,25.4,2.055555555555556,80,0.0,25.4,0.21964799999999998,0.0
2026-08-24 07:00:00,67.0,128.2,47.0,25.9,2.361111111111111,78,171.34751182269292,30.496137767479986,0.21516339876461762,13.93599551915256
2026-08-24 08:00:00,221.0,232.6,133.0,27.1,2.388888888888889,84,352.7882626320077,36.545519946538306,0.2098399424470463,27.98298797869031
2026-08-24 09:00:00,346.0,246.4,200.0,28.1,3.083333333333333,95,410.3632921682926,38.59191217474945,0.2080391172862205,32.2704712522177
2026-08-24 10:00:00,491.0,255.6,294.0,28.4,3.6666666666666665,97,473.1090902634586,40.039116862888314,0.2067655771606583,36.97697081292908
2026-08-24 11:00:00,693.0,408.6,325.0,29.1,4.277777777777778,85,534.9183032768794,41.74205769152013,0.2052669892314623,41.504804308213075
2026-08-24 12:00:00,790.0,529.0,275.0,29.1,4.777777777777778,95,427.7369535878799,38.884136692003004,0.20778195971103736,33.59513648886647
2026-08-24 13:00:00,710.0,396.3,320.0,29.0,5.083333333333333,80,332.5025988790375,36.456011565515176,0.20991870982234664,26.383839263182093
2026-08-24 14:00:00,699.0,475.3,256.0,29.2,5.249999999999999,25,253.55001271942754,34.82440659007053,0.21135452220073794,20.256619997491534
2026-08-24 15:00:00,708.0,621.5,198.0,29.2,5.083333333333333,20,197.36677251825205,33.625736651399336,0.2124093517467686,15.846723222228558
2026-08-24 16:00:00,466.0,480.6,150.0,28.6,4.944444444444445,16,148.98985139816395,31.9712395015135,0.21386530923866812,12.044501522937404
2026-08-24 17:00:00,319.0,432.0,123.0,28.2,4.583333333333333,25,121.69585292449527,31.01922394829576,0.21470308292549972,9.87656347520791
2026-08-24 18:00:00,126.0,259.8,68.0,27.5,3.5,63,66.89939032934282,29.16399187122091,0.2163356871533256,5.4706902681199585
2026-08-24 19:00:00,8.0,13.2,7.0,27.0,2.9166666666666665,94,6.84923155196477,27.17706111241242,0.21808418622107706,0.5646220357364856
2026-08-24 20:00:00,0.0,0.0,0.0,26.8,2.833333333333333,92,0.0,26.8,0.218416,0.0
2026-08-24 21:00:00,0.0,0.0,0.0,26.6,2.972222222222222,77,0.0,26.6,0.218592,0.0
2026-08-24 22:00:00,0.0,0.0,0.0,25.9,2.944444444444444,48,0.0,25.9,0.219208,0.0
2026-08-24 23:00:00,0.0,0.0,0.0,25.6,2.5833333333333335,69,0.0,25.6,0.219472,0.0
2026-08-25 00:00:00,0.0,0.0,0.0,25.7,2.75,54,0.0,25.7,0.219384,0.0
2026-08-25 01:00:00,0.0,0.0,0.0,25.5,2.833333333333333,79,0.0,25.5,0.21956,0.0
2026-08-25 02:00:00,0.0,0.0,0.0,25.3,2.5,94,0.0,25.3,0.21973600000000001,0.0
2026-08-25 03:00:00,0.0,0.0,0.0,25.4,2.944444444444444,91,0.0,25.4,0.21964799999999998,0.0
2026-08-25 04:00:00,0.0,0.0,0.0,25.3,2.861111111111111,94,0.0,25.3,0.21973600000000001,0.0
2026-08-25 05:00:00,0.0,0.0,0.0,25.3,2.138888888888889,77,0.0,25.3,0.21973600000000001,0.0
2026-08-25 06:00:00,0.0,0.0,0.0,25.3,1.6666666666666665,67,0.0,25.3,0.21973600000000001,0.0
2026-08-25 07:00:00,67.0,141.3,45.0,25.8,2.5277777777777777,66,182.38855143533186,30.63832086290031,0.21503827764064773,14.825356545645997
2026-08-25 08:00:00,219.0,275.3,115.0,27.0,3.0277777777777777,46,376.3561032537875,36.65790049174743,0.20974104756726228,29.83830822810765
2026-08-25 09:00:00,413.0,412.0,169.0,28.2,3.2777777777777777,31,524.7147093763531,41.44414324759265,0.2055291539421185,40.76509636550224
2026-08-25 10:00:00,630.0,560.8,198.0,29.1,4.055555555555555,30,601.1611540796397,43.516084229859544,0.2037058458777236,46.289895649434946
2026-08-25 11:00:00,810.0,652.1,223.0,29.2,4.472222222222222,41,564.515152926618,42.37290453409928,0.20471184400999262,43.682790536478194
2026-08-25 12:00:00,741.0,505.7,249.0,29.5,4.805555555555555,44,394.97771029243125,38.51845865364805,0.20810375638478973,31.070218485644673
2026-08-25 13:00:00,736.0,492.2,252.0,29.5,5.055555555555555,49,270.3341572068735,35.57290230397849,0.21069584597249894,21.53023133233067
2026-08-25 14:00:00,690.0,482.4,241.0,29.4,5.166666666666667,52,238.93447226191736,34.72893134296736,0.21143854041818874,19.096543394705705
2026-08-25 15:00:00,627.0,521.4,200.0,29.0,5.055555555555555,51,198.69585292449528,33.463588750617035,0.212552041899457,15.964153098789044
2026-08-25 16:00:00,477.0,462.3,174.0,28.4,4.777777777777778,48,172.34908549401425,32.34234586717487,0.21353873563688613,13.911611794125722
2026-08-25 17:00:00,297.0,367.9,131.0,27.9,4.388888888888889,50,129.28877811480015,30.933423854649302,0.21477858700790864,10.496478288041851
2026-08-25 18:00:00,109.0,181.5,69.0,27.4,3.8055555555555554,63,67.74108345890585,29.051357748319006,0.21643480518147928,5.542057660057615
2026-08-25 19:00:00,5.0,26.9,3.0,27.0,3.138888888888889,81,2.94723104318767,27.075076407545698,0.2181739327613598,0.24305739725557796
2026-08-25 20:00:00,0.0,0.0,0.0,26.6,2.6666666666666665,94,0.0,26.6,0.218592,0.0
2026-08-25 21:00:00,0.0,0.0,0.0,26.4,2.6666666666666665,96,0.0,26.4,0.218768,0.0
2026-08-25 22:00:00,0.0,0.0,0.0,26.2,2.833333333333333,92,0.0,26.2,0.218944,0.0
2026-08-25 23:00:00,0.0,0.0,0.0,26.1,2.972222222222222,90,0.0,26.1,0.219032,0.0
2026-08-26 00:00:00,0.0,0.0,0.0,25.9,2.9166666666666665,93,0.0,25.9,0.219208,0.0
2026-08-26 01:00:00,0.0,0.0,0.0,25.7,2.7777777777777777,97,0.0,25.7,0.219384,0.0
2026-08-26 02:00:00,0.0,0.0,0.0,25.6,2.7777777777777777,100,0.0,25.6,0.219472,0.0
2026-08-26 03:00:00,0.0,0.0,0.0,25.5,2.833333333333333,100,0.0,25.5,0.21956,0.0
2026-08-26 04:00:00,0.0,0.0,0.0,25.5,2.944444444444444,100,0.0,25.5,0.21956,0.0
2026-08-26 05:00:00,0.0,0.0,0.0,25.6,3.1111111111111107,99,0.0,25.6,0.219472,0.0
2026-08-26 06:00:00,0.0,0.0,0.0,26.0,3.222222222222222,98,0.0,26.0,0.21912,0.0
2026-08-26 07:00:00,55.0,77.2,43.0,26.5,3.3611111111111107,97,117.74339065209995,29.455604594309598,0.21607906795700754,9.617031437656959
2026-08-26 08:00:00,200.0,143.2,146.0,27.1,3.5,97,280.128537603974,34.06765108284646,0.21202046704709512,22.450547716133414
2026-08-26 09:00:00,421.0,344.7,217.0,27.9,3.7777777777777777,98,513.0777361038765,40.43042309746959,0.20642122767422677,40.03403147561481
2026-08-26 10:00:00,570.0,367.6,287.0,28.8,4.194444444444445,99,547.7479757878002,41.816128201186835,0.20520180718295558,42.486774565710796
2026-08-26 11:00:00,659.0,342.3,351.0,29.3,4.5,100,524.8645823198988,41.52545002781373,0.2054576039755239,40.762544569132885
2026-08-26 12:00:00,718.0,300.4,426.0,29.1,4.694444444444444,100,506.20834394987565,40.74218115949043,0.20614688057964842,39.4455364488322
2026-08-26 13:00:00,649.0,231.1,422.0,28.5,4.833333333333333,100,423.50648376184694,38.152370876768664,0.2084259136284436,33.36595635452911
2026-08-26 14:00:00,511.0,148.5,373.0,28.0,4.833333333333333,100,365.604807623872,36.33270170073649,0.21002722250335187,29.025471741505143
2026-08-26 15:00:00,289.0,22.0,271.0,27.7,4.611111111111112,100,265.00695419059963,33.82806780874428,0.21223130032830503,21.25976724291969
2026-08-26 16:00:00,194.0,9.2,188.0,27.3,4.25,100,183.7935602998171,31.651616691491046,0.21414657731148787,14.877611986897193
2026-08-26 17:00:00,119.0,4.5,117.0,27.0,3.9722222222222223,100,114.36909058178526,29.75766030010368,0.21581325893590875,9.329934408476683
2026-08-26 18:00:00,55.0,13.8,52.0,26.7,3.7222222222222223,100,50.84662137253049,27.946327984061377,0.21740723137402598,4.178571961028938
2026-08-26 19:00:00,2.0,0.0,2.0,26.4,3.5,100,1.9547694655894312,26.44862107838111,0.2187252134510246,0.1616166853340484
2026-08-26 20:00:00,0.0,0.0,0.0,26.2,3.2499999999999996,100,0.0,26.2,0.218944,0.0
2026-08-26 21:00:00,0.0,0.0,0.0,25.9,2.9166666666666665,100,0.0,25.9,0.219208,0.0
2026-08-26 22:00:00,0.0,0.0,0.0,25.6,2.5277777777777777,100,0.0,25.6,0.219472,0.0
2026-08-26 23:00:00,0.0,0.0,0.0,25.4,2.4444444444444446,100,0.0,25.4,0.21964799999999998,0.0
2026-08-27 00:00:00,0.0,0.0,0.0,25.5,2.75,100,0.0,25.5,0.21956,0.0
2026-08-27 01:00:00,0.0,0.0,0.0,25.8,3.2499999999999996,100,0.0,25.8,0.21929600000000002,0.0
2026-08-27 02:00:00,0.0,0.0,0.0,26.0,3.6666666666666665,100,0.0,26.0,0.21912,0.0
2026-08-27 03:00:00,0.0,0.0,0.0,26.0,3.8333333333333335,100,0.0,26.0,0.21912,0.0
2026-08-27 04:00:00,0.0,0.0,0.0,26.0,3.944444444444444,100,0.0,26.0,0.21912,0.0
2026-08-27 05:00:00,0.0,0.0,0.0,26.0,3.9722222222222223,100,0.0,26.0,0.21912,0.0
2026-08-27 06:00:00,0.0,0.0,0.0,26.2,4.0,100,0.0,26.2,0.218944,0.0
2026-08-27 07:00:00,22.0,19.3,19.0,26.4,3.944444444444444,100,37.52300653713847,27.306404469776,0.21797036406659712,3.091625483602336
2026-08-27 08:00:00,80.0,23.9,71.0,26.7,3.9722222222222223,100,92.35237066711397,28.926794537874205,0.21654442080667072,7.559391652936136
2026-08-27 09:00:00,175.0,18.6,164.0,26.9,4.027777777777778,100,176.54115727621274,31.1412518696134,0.2145956983547402,14.32051976906822
2026-08-27 10:00:00,250.0,23.4,232.0,27.2,4.111111111111112,100,243.765820888364,33.024336336381246,0.2129385840239845,19.620902221229905
2026-08-27 11:00:00,310.0,31.1,282.0,27.4,4.222222222222222,100,292.12903767918885,34.3292353719127,0.21179027287271682,23.386893492357206
2026-08-27 12:00:00,354.0,66.9,289.0,27.7,4.333333333333333,100,302.42166164144845,34.8213735020801,0.21135719131816952,24.161379353361315
2026-08-27 13:00:00,365.0,71.3,295.0,28.0,4.472222222222222,100,291.6638659704927,34.805947090272454,0.21137076656056022,23.30340324285942
2026-08-27 14:00:00,346.0,67.9,283.0,28.1,4.5,100,277.0747999922155,34.55378681544711,0.21159266760240655,22.16100450907582
2026-08-27 15:00:00,300.0,51.5,258.0,27.2,4.055555555555555,100,252.4818748019106,33.25461605254522,0.21273593787376022,20.303124067337492
2026-08-27 16:00:00,235.0,47.6,204.0,27.1,4.027777777777778,100,199.6201765845766,31.895705773171397,0.21393177891960918,16.142527605324325
2026-08-27 17:00:00,155.0,44.8,135.0,27.0,3.944444444444444,99,132.09770737532185,30.190947726793876,0.2154319660004214,10.757150007917275
2026-08-27 18:00:00,63.0,37.3,55.0,26.9,3.861111111111111,96,53.81646768292345,28.207126917579515,0.21717772831253002,4.4179650385347955
2026-08-27 19:00:00,3.0,0.0,3.0,26.7,3.861111111111111,92,2.9321541983841466,26.771217934662364,0.21844132821749712,0.2421103825854794
2026-08-27 20:00:00,0.0,0.0,0.0,26.6,3.8055555555555554,87,0.0,26.6,0.218592,0.0
2026-08-27 21:00:00,0.0,0.0,0.0,26.4,3.7777777777777777,82,0.0,26.4,0.218768,0.0
2026-08-27 22:00:00,0.0,0.0,0.0,26.3,3.7222222222222223,78,0.0,26.3,0.218856,0.0
2026-08-27 23:00:00,0.0,0.0,0.0,26.2,3.7222222222222223,77,0.0,26.2,0.218944,0.0
2026-08-28 00:00:00,0.0,0.0,0.0,26.0,3.6944444444444446,79,0.0,26.0,0.21912,0.0
2026-08-28 01:00:00,0.0,0.0,0.0,25.9,3.6666666666666665,83,0.0,25.9,0.219208,0.0
2026-08-28 02:00:00,0.0,0.0,0.0,25.7,3.611111111111111,89,0.0,25.7,0.219384,0.0
2026-08-28 03:00:00,0.0,0.0,0.0,25.6,3.5277777777777777,95,0.0,25.6,0.219472,0.0
2026-08-28 04:00:00,0.0,0.0,0.0,25.6,3.5277777777777777,99,0.0,25.6,0.219472,0.0
2026-08-28 05:00:00,0.0,0.0,0.0,25.6,3.611111111111111,100,0.0,25.6,0.219472,0.0
2026-08-28 06:00:00,0.0,0.0,0.0,25.8,3.7222222222222223,98,0.0,25.8,0.21929600000000002,0.0
2026-08-28 07:00:00,56.0,148.5,33.0,26.1,3.9722222222222223,94,178.25924225419448,30.398175608377592,0.2152496054646277,14.503947531811487
2026-08-28 08:00:00,191.0,215.3,110.0,26.4,4.194444444444445,88,314.5088041295593,33.87366872340248,0.21219117152340583,25.22620482581174
2026-08-28 09:00:00,323.0,236.9,183.0,26.8,4.472222222222222,82,385.93522931806115,35.80575990882816,0.21049093128023122,30.707157284877134
2026-08-28 10:00:00,441.0,256.2,244.0,27.1,4.666666666666667,75,424.7505383099356,36.88646522888094,0.2095399105985848,33.64282775353425
2026-08-28 11:00:00,538.0,276.0,290.0,27.3,4.805555555555555,70,429.81420632917053,37.11387442258525,0.20933979050812498,34.0113876141178
2026-08-28 12:00:00,691.0,399.8,303.0,27.4,4.861111111111111,65,415.0954373596137,36.84357249218157,0.2095776562068802,32.88400751059113
2026-08-28 13:00:00,707.0,408.1,307.0,27.4,4.805555555555555,60,318.7108916874781,34.677071399858946,0.21148417716812415,25.478073438191185
2026-08-28 14:00:00,667.0,403.6,293.0,27.3,4.722222222222222,54,289.1930966871105,33.939055862919105,0.2121336308406312,23.189385850198775
2026-08-28 15:00:00,574.0,385.9,260.0,27.3,4.583333333333333,49,256.4870951607792,33.24181760289496,0.21274720050945242,20.62629253273326
2026-08-28 16:00:00,439.0,354.5,209.0,27.2,4.444444444444445,45,206.00724630650072,32.0158949179298,0.21382601247222177,16.650789630842514
2026-08-28 17:00:00,277.0,304.4,142.0,27.1,4.361111111111111,43,139.80631908108742,30.38615666571984,0.21526018213416653,11.375809341965065
2026-08-28 18:00:00,93.0,198.4,51.0,26.9,4.25,43,50.163235113404475,28.08769760410859,0.21728282610838442,4.12005238804399
2026-08-28 19:00:00,3.0,14.3,2.0,26.7,4.083333333333333,44,1.9623078879911928,26.746971244206364,0.2184626653050984,0.16204520229399474
2026-08-28 20:00:00,0.0,0.0,0.0,26.5,3.9166666666666665,46,0.0,26.5,0.21868,0.0
2026-08-28 21:00:00,0.0,0.0,0.0,26.3,3.8055555555555554,49,0.0,26.3,0.218856,0.0
2026-08-28 22:00:00,0.0,0.0,0.0,26.1,3.6944444444444446,50,0.0,26.1,0.219032,0.0
2026-08-28 23:00:00,0.0,0.0,0.0,26.0,3.5833333333333335,50,0.0,26.0,0.21912,0.0
2026-08-29 00:00:00,0.0,0.0,0.0,25.8,3.555555555555556,47,0.0,25.8,0.21929600000000002,0.0
2026-08-29 01:00:00,0.0,0.0,0.0,25.7,3.5,41,0.0,25.7,0.219384,0.0
2026-08-29 02:00:00,0.0,0.0,0.0,25.5,3.4722222222222223,34,0.0,25.5,0.21956,0.0
2026-08-29 03:00:00,0.0,0.0,0.0,25.5,3.4722222222222223,28,0.0,25.5,0.21956,0.0
2026-08-29 04:00:00,0.0,0.0,0.0,25.5,3.5277777777777777,25,0.0,25.5,0.21956,0.0
2026-08-29 05:00:00,0.0,0.0,0.0,25.6,3.5833333333333335,26,0.0,25.6,0.219472,0.0
2026-08-29 06:00:00,0.0,0.0,0.0,25.9,3.6666666666666665,34,0.0,25.9,0.219208,0.0
2026-08-29 07:00:00,46.0,71.1,35.0,26.4,3.861111111111111,47,104.19738884356521,28.93080920326068,0.2165408879011306,8.528812146728358
2026-08-29 08:00:00,159.0,103.8,120.0,27.0,4.055555555555555,63,217.16669792640036,32.207744026675265,0.21365718525652577,17.538907205134564
2026-08-29 09:00:00,269.0,116.9,200.0,27.6,4.25,78,297.70532451784806,34.648666216619965,0.21150917372937442,23.801679922962812
2026-08-29 10:00:00,366.0,130.1,266.0,28.0,4.416666666666667,91,354.5688142133563,36.30393260200989,0.21005253931023132,28.15271415900713
2026-08-29 11:00:00,444.0,144.8,314.0,28.3,4.5,99,383.62568702991666,37.235631826099215,0.20923264399303268,30.34093235074516
2026-08-29 12:00:00,552.0,236.1,323.0,28.3,4.527777777777778,100,385.74320421935107,37.26866347941646,0.20920357613811352,30.504168246004575
2026-08-29 13:00:00,565.0,248.2,322.0,28.1,4.555555555555555,96,325.79199688893294,35.66104680767998,0.2106182788092416,25.937509361868543
2026-08-29 14:00:00,535.0,251.9,302.0,27.8,4.5,89,296.9266417236146,34.716187417855,0.2114497550722876,23.73275482208639
2026-08-29 15:00:00,463.0,246.4,263.0,27.4,4.472222222222222,82,258.55986920536253,33.433468642486886,0.21257854759461153,20.776498392609046
2026-08-29 16:00:00,357.0,232.0,207.0,27.1,4.388888888888889,76,203.44940304877036,31.873409428266953,0.2139513997031251,16.453691560296775
2026-08-29 17:00:00,228.0,206.4,137.0,26.9,4.277777777777778,73,134.58770483143633,30.08079512072258,0.21552890029376415,10.964850125814094
2026-08-29 18:00:00,81.0,138.9,52.0,26.7,4.166666666666667,74,51.04262035497629,27.915135352590408,0.21743468088972043,4.19520875835326
2026-08-29 19:00:00,3.0,14.7,2.0,26.6,4.027777777777778,78,1.9623078879911928,26.647142786005862,0.21855051434831485,0.16211036453102717
